writer-1  | 2026-05-16T17:10:45.978515139Z 2026-05-16T17:10:45.978406Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=writer-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=5cc9b45c-e1a3-48c6-8e79-f5f0bf3520dd num_cpus=8
writer-1  | 2026-05-16T17:11:11.101397886Z 2026-05-16T17:11:11.101368Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777964460000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-05/07-01/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.101441970Z 2026-05-16T17:11:11.101431Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776717840000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-20/20-44/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.101464136Z 2026-05-16T17:11:11.101451Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778570520000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/07-22/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.101484011Z 2026-05-16T17:11:11.101465Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777323840000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-27/21-04/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.101856553Z 2026-05-16T17:11:11.101839Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778224200000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/07-10/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.101877553Z 2026-05-16T17:11:11.101857Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777981800000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-05/11-50/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.102020053Z 2026-05-16T17:11:11.102010Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776735180000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-21/01-33/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.102092761Z 2026-05-16T17:11:11.102074Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778587800000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/12-10/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.102112845Z 2026-05-16T17:11:11.102089Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777341180000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/01-53/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.102360011Z 2026-05-16T17:11:11.102333Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778241540000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/11-59/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.102595720Z 2026-05-16T17:11:11.102576Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778605140000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/16-59/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.102610886Z 2026-05-16T17:11:11.102590Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777358460000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/06-41/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.102710095Z 2026-05-16T17:11:11.102689Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777999140000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-05/16-39/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.102748803Z 2026-05-16T17:11:11.102738Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776752460000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-21/06-21/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.102858928Z 2026-05-16T17:11:11.102844Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778258820000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/16-47/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103195095Z 2026-05-16T17:11:11.103171Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778016420000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-05/21-27/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103237761Z 2026-05-16T17:11:11.103221Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778622420000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/21-47/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103331845Z 2026-05-16T17:11:11.103308Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777375800000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/11-30/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103356928Z 2026-05-16T17:11:11.103311Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776769800000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-21/11-10/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103511595Z 2026-05-16T17:11:11.103493Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778276160000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/21-36/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103677511Z 2026-05-16T17:11:11.103659Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778033760000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-06/02-16/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103852178Z 2026-05-16T17:11:11.103836Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777393080000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/16-18/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103876178Z 2026-05-16T17:11:11.103862Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778639760000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/02-36/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103904928Z 2026-05-16T17:11:11.103896Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776787080000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-21/15-58/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.103996345Z 2026-05-16T17:11:11.103982Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778293440000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/02-24/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.104378845Z 2026-05-16T17:11:11.104361Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777410420000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/21-07/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.104453511Z 2026-05-16T17:11:11.104442Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776804420000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-21/20-47/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.104509886Z 2026-05-16T17:11:11.104496Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778657100000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/07-25/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.104612428Z 2026-05-16T17:11:11.104598Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778310780000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/07-13/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.104968595Z 2026-05-16T17:11:11.104960Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776821700000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/01-35/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105004095Z 2026-05-16T17:11:11.104990Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777427760000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/01-56/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105040720Z 2026-05-16T17:11:11.105008Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778674380000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/12-13/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105092595Z 2026-05-16T17:11:11.105073Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778328120000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/12-02/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105476511Z 2026-05-16T17:11:11.105462Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776839040000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/06-24/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105595386Z 2026-05-16T17:11:11.105571Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778691720000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/17-02/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105612636Z 2026-05-16T17:11:11.105597Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-23/04-57/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105640845Z 2026-05-16T17:11:11.105627Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777445040000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/06-44/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105662345Z 2026-05-16T17:11:11.105651Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-04-12/10-44/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105708886Z 2026-05-16T17:11:11.105697Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-21/04-52/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105748095Z 2026-05-16T17:11:11.105737Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-04-12/05-55/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105931136Z 2026-05-16T17:11:11.105918Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-14/09-20/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.105973011Z 2026-05-16T17:11:11.105962Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-14/04-31/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106047261Z 2026-05-16T17:11:11.106040Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776856380000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/11-13/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106075845Z 2026-05-16T17:11:11.106051Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778709000000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/21-50/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106150386Z 2026-05-16T17:11:11.106135Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-16/14-14/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106192095Z 2026-05-16T17:11:11.106181Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-09/09-06/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106229720Z 2026-05-16T17:11:11.106219Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-06/12-25/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106270011Z 2026-05-16T17:11:11.106259Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-19/17-51/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106272761Z 2026-05-16T17:11:11.106264Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777462380000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/11-33/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106473470Z 2026-05-16T17:11:11.106449Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-15/19-00/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106510636Z 2026-05-16T17:11:11.106497Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-14/14-09/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106690178Z 2026-05-16T17:11:11.106673Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-07/02-50/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106727345Z 2026-05-16T17:11:11.106717Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-21/19-17/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106768553Z 2026-05-16T17:11:11.106758Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-22/00-06/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106792928Z 2026-05-16T17:11:11.106761Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778726340000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/02-39/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106807470Z 2026-05-16T17:11:11.106787Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777479660000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/16-21/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.106872261Z 2026-05-16T17:11:11.106861Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776873660000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/16-01/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.107397803Z 2026-05-16T17:11:11.107379Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776891000000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/20-50/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.107459970Z 2026-05-16T17:11:11.107439Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778743620000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/07-27/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.107489386Z 2026-05-16T17:11:11.107443Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777497000000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/21-10/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.107970553Z 2026-05-16T17:11:11.107944Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778760960000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/12-16/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.108013303Z 2026-05-16T17:11:11.107998Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777514280000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/01-58/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.108032803Z 2026-05-16T17:11:11.108016Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776908280000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/01-38/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.108735928Z 2026-05-16T17:11:11.108719Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776925620000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/06-27/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109065970Z 2026-05-16T17:11:11.109044Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777531620000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/06-47/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109147011Z 2026-05-16T17:11:11.109124Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777012200000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/06-30/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109193761Z 2026-05-16T17:11:11.109141Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776960240000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/16-04/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109207595Z 2026-05-16T17:11:11.109168Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778778300000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/17-05/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109294261Z 2026-05-16T17:11:11.109279Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777029480000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/11-18/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109434053Z 2026-05-16T17:11:11.109408Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777064100000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/20-55/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109713470Z 2026-05-16T17:11:11.109690Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776977580000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/20-53/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109740386Z 2026-05-16T17:11:11.109721Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776942900000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/11-15/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109795011Z 2026-05-16T17:11:11.109733Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778795580000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/21-53/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.109938928Z 2026-05-16T17:11:11.109928Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777081440000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-25/01-44/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.110306345Z 2026-05-16T17:11:11.110283Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-24/05-00/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.110380345Z 2026-05-16T17:11:11.110353Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776994860000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/01-41/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.110591428Z 2026-05-16T17:11:11.110564Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-06/22-02/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.110611136Z 2026-05-16T17:11:11.109776Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777548960000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/11-36/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.110727011Z 2026-05-16T17:11:11.110629Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-14/18-57/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.110895761Z 2026-05-16T17:11:11.110632Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777046820000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/16-07/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111613261Z 2026-05-16T17:11:11.110935Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-15/04-34/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111616803Z 2026-05-16T17:11:11.111054Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777618200000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/06-50/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111617678Z 2026-05-16T17:11:11.111120Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-20/09-37/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111618428Z 2026-05-16T17:11:11.111155Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778812920000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/02-42/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111619178Z 2026-05-16T17:11:11.111156Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-24/00-12/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111620095Z 2026-05-16T17:11:11.111198Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-20/04-49/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111620886Z 2026-05-16T17:11:11.111237Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777652820000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/16-27/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111623595Z 2026-05-16T17:11:11.111308Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777670160000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/21-16/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111624386Z 2026-05-16T17:11:11.111488Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777583580000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/21-13/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111625303Z 2026-05-16T17:11:11.111545Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778882160000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/21-56/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.111955428Z 2026-05-16T17:11:11.111933Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777687440000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-02/02-04/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.112040636Z 2026-05-16T17:11:11.111971Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777635540000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/11-39/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.112098720Z 2026-05-16T17:11:11.112085Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778830200000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/07-30/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.112216345Z 2026-05-16T17:11:11.112192Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777600860000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/02-01/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.112426136Z 2026-05-16T17:11:11.112193Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777566240000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/16-24/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.112530345Z 2026-05-16T17:11:11.112508Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778899500000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-16/02-45/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.112628136Z 2026-05-16T17:11:11.112609Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778847540000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/12-19/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.112947470Z 2026-05-16T17:11:11.112930Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778916780000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-16/07-33/0000000018.parquet
writer-1  | 2026-05-16T17:11:11.112977845Z 2026-05-16T17:11:11.112963Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778934120000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-16/12-22/0000000018.parquet
