querier-1  | 2026-05-16T17:10:48.570320376Z 2026-05-16T17:10:48.570226Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=querier-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=eed91d34-1589-4466-90cd-4a6807094cdf num_cpus=8
querier-1  | 2026-05-16T17:14:16.748653750Z 2026-05-16T17:14:16.748589Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T17:14:16.748661500Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T17:14:16.748662541Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T17:14:16.748663500Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T17:14:16.748664125Z FROM sensors
querier-1  | 2026-05-16T17:14:16.748664708Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T17:14:16.748665500Z GROUP BY region format=Csv
querier-1  | 2026-05-16T17:14:16.748666125Z 2026-05-16T17:14:16.748607Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T17:14:16.748666833Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T17:14:16.748667416Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T17:14:16.748668000Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T17:14:16.748668583Z FROM sensors
querier-1  | 2026-05-16T17:14:16.748669125Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T17:14:16.748669666Z GROUP BY region params=None
querier-1  | 2026-05-16T17:14:16.748670250Z 2026-05-16T17:14:16.748628Z  INFO iox_query::query_log: query when="received" id=1bf01399-22c3-43dd-801e-b9f06a0168b4 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T17:14:16.748671291Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T17:14:16.748671833Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T17:14:16.748672416Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T17:14:16.748672958Z FROM sensors
querier-1  | 2026-05-16T17:14:16.748673458Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T17:14:16.748674041Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:14:16.748627666+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:16.758905625Z 2026-05-16T17:14:16.758811Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=560 remote=0 tail=70 total=630
querier-1  | 2026-05-16T17:14:16.785225291Z 2026-05-16T17:14:16.785158Z  INFO iox_query::query_log: query when="planned" id=1bf01399-22c3-43dd-801e-b9f06a0168b4 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T17:14:16.785232750Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T17:14:16.785240875Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T17:14:16.785241583Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T17:14:16.785242208Z FROM sensors
querier-1  | 2026-05-16T17:14:16.785242750Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T17:14:16.785243541Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:14:16.748627666+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.036410334 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:16.785244375Z 2026-05-16T17:14:16.785174Z  INFO iox_query::query_log: query when="permit" id=1bf01399-22c3-43dd-801e-b9f06a0168b4 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T17:14:16.785245250Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T17:14:16.785245833Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T17:14:16.785246416Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T17:14:16.785247000Z FROM sensors
querier-1  | 2026-05-16T17:14:16.785247541Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T17:14:16.785248125Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:14:16.748627666+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.036410334 permit_duration_secs=0.000136333 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:16.785370166Z 2026-05-16T17:14:16.785276Z  INFO iox_query::query_log: query when="success" id=1bf01399-22c3-43dd-801e-b9f06a0168b4 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T17:14:16.785378208Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T17:14:16.785379166Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T17:14:16.785379833Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T17:14:16.785380583Z FROM sensors
querier-1  | 2026-05-16T17:14:16.785381125Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T17:14:16.785381958Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:14:16.748627666+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.036410334 permit_duration_secs=0.000136333 execute_duration_secs=7.6292e-5 end2end_duration_secs=0.036648167 compute_duration_secs=4e-9 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T17:14:19.148867876Z 2026-05-16T17:14:19.148751Z  INFO influxdb3_write::inventory_poller: inventory poller advanced catalog before_seq=5 after_seq=10
querier-1  | 2026-05-16T17:15:37.112349009Z 2026-05-16T17:15:37.112266Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:37.112360301Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:37.112361593Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:37.112362343Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:37.112363009Z FROM sensors
querier-1  | 2026-05-16T17:15:37.112363593Z GROUP BY region format=Csv
querier-1  | 2026-05-16T17:15:37.112364218Z 2026-05-16T17:15:37.112284Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:37.112365343Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:37.112365968Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:37.112366551Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:37.112367176Z FROM sensors
querier-1  | 2026-05-16T17:15:37.112367759Z GROUP BY region params=None
querier-1  | 2026-05-16T17:15:37.112368718Z 2026-05-16T17:15:37.112312Z  INFO iox_query::query_log: query when="received" id=c129ad9c-12d0-42a8-8584-a85ab633d2ec namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:37.112369968Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:37.112370718Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:37.112371384Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:37.112372134Z FROM sensors
querier-1  | 2026-05-16T17:15:37.112372759Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:37.112311551+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:37.120160426Z 2026-05-16T17:15:37.120071Z  WARN influxdb3_write::remote_write_buffer: remote hot-chunks fetch failed url="http://writer:8181" error=arrow ipc decode error: Invalid argument error: Value at position 17 out of bounds: 17 (should be in [0, 16])
querier-1  | 2026-05-16T17:15:37.126384301Z 2026-05-16T17:15:37.126320Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=1 remote=0 tail=1000 total=1001
querier-1  | 2026-05-16T17:15:37.127472259Z 2026-05-16T17:15:37.127429Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=501 max_dedup_split=100
querier-1  | 2026-05-16T17:15:37.129411260Z 2026-05-16T17:15:37.129342Z  INFO iox_query::query_log: query when="planned" id=c129ad9c-12d0-42a8-8584-a85ab633d2ec namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:37.129418343Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:37.129419593Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:37.129420426Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:37.129421385Z FROM sensors
querier-1  | 2026-05-16T17:15:37.129431260Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:37.112311551+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.017011625 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:37.129432301Z 2026-05-16T17:15:37.129360Z  INFO iox_query::query_log: query when="permit" id=c129ad9c-12d0-42a8-8584-a85ab633d2ec namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:37.129433176Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:37.129433801Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:37.129434385Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:37.129435010Z FROM sensors
querier-1  | 2026-05-16T17:15:37.129435551Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:37.112311551+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.017011625 permit_duration_secs=3.6875e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:37.129608843Z 2026-05-16T17:15:37.129501Z  INFO iox_query::query_log: query when="success" id=c129ad9c-12d0-42a8-8584-a85ab633d2ec namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:37.129611635Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:37.129612343Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:37.129612926Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:37.129613635Z FROM sensors
querier-1  | 2026-05-16T17:15:37.129614718Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:37.112311551+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.017011625 permit_duration_secs=3.6875e-5 execute_duration_secs=0.000134375 end2end_duration_secs=0.017189417 compute_duration_secs=4e-9 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T17:15:38.815155677Z 2026-05-16T17:15:38.815080Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:38.815171010Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:38.815172177Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:38.815172885Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:38.815173552Z FROM sensors
querier-1  | 2026-05-16T17:15:38.815174177Z GROUP BY region format=Csv
querier-1  | 2026-05-16T17:15:38.815174760Z 2026-05-16T17:15:38.815101Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:38.815175469Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:38.815181302Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:38.815181927Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:38.815182552Z FROM sensors
querier-1  | 2026-05-16T17:15:38.815183052Z GROUP BY region params=None
querier-1  | 2026-05-16T17:15:38.815183719Z 2026-05-16T17:15:38.815123Z  INFO iox_query::query_log: query when="received" id=4e29b297-90f8-43ec-bf15-71a42ab6eeba namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:38.815185219Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:38.815185802Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:38.815186344Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:38.815187052Z FROM sensors
querier-1  | 2026-05-16T17:15:38.815187594Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:38.815122719+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:38.827475177Z 2026-05-16T17:15:38.827380Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=1 remote=0 tail=1000 total=1001
querier-1  | 2026-05-16T17:15:38.828489302Z 2026-05-16T17:15:38.828440Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=501 max_dedup_split=100
querier-1  | 2026-05-16T17:15:38.830408760Z 2026-05-16T17:15:38.830340Z  INFO iox_query::query_log: query when="planned" id=4e29b297-90f8-43ec-bf15-71a42ab6eeba namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:38.830414260Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:38.830415344Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:38.830416177Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:38.830417010Z FROM sensors
querier-1  | 2026-05-16T17:15:38.830417802Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:38.815122719+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.015199458 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:38.830418844Z 2026-05-16T17:15:38.830357Z  INFO iox_query::query_log: query when="permit" id=4e29b297-90f8-43ec-bf15-71a42ab6eeba namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:38.830419844Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:38.830420469Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:38.830421094Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:38.830421802Z FROM sensors
querier-1  | 2026-05-16T17:15:38.830422510Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:38.815122719+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.015199458 permit_duration_secs=3.5042e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:38.830626219Z 2026-05-16T17:15:38.830463Z  INFO iox_query::query_log: query when="success" id=4e29b297-90f8-43ec-bf15-71a42ab6eeba namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:38.830641719Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:38.830644010Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:38.830645344Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:38.830646719Z FROM sensors
querier-1  | 2026-05-16T17:15:38.830667969Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:38.815122719+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.015199458 permit_duration_secs=3.5042e-5 execute_duration_secs=9.7833e-5 end2end_duration_secs=0.015339916 compute_duration_secs=4.6548e-5 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T17:15:40.504616553Z 2026-05-16T17:15:40.504550Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:40.504623094Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:40.504624011Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:40.504624761Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:40.504625511Z FROM sensors
querier-1  | 2026-05-16T17:15:40.504626053Z GROUP BY region format=Csv
querier-1  | 2026-05-16T17:15:40.504626636Z 2026-05-16T17:15:40.504569Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:40.504627386Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:40.504627969Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:40.504628511Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:40.504629094Z FROM sensors
querier-1  | 2026-05-16T17:15:40.504629678Z GROUP BY region params=None
querier-1  | 2026-05-16T17:15:40.504630261Z 2026-05-16T17:15:40.504591Z  INFO iox_query::query_log: query when="received" id=d2de66d1-3e35-4aed-a5a7-13810bf8c578 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:40.504631178Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:40.504631761Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:40.504638386Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:40.504639011Z FROM sensors
querier-1  | 2026-05-16T17:15:40.504639594Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:40.504590511+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:40.514943469Z 2026-05-16T17:15:40.514861Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=1 remote=0 tail=1000 total=1001
querier-1  | 2026-05-16T17:15:40.515827011Z 2026-05-16T17:15:40.515777Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=501 max_dedup_split=100
querier-1  | 2026-05-16T17:15:40.517721886Z 2026-05-16T17:15:40.517662Z  INFO iox_query::query_log: query when="planned" id=d2de66d1-3e35-4aed-a5a7-13810bf8c578 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:40.517725469Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:40.517726303Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:40.517727094Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:40.517727886Z FROM sensors
querier-1  | 2026-05-16T17:15:40.517728553Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:40.504590511+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.013064917 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:40.517729553Z 2026-05-16T17:15:40.517677Z  INFO iox_query::query_log: query when="permit" id=d2de66d1-3e35-4aed-a5a7-13810bf8c578 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:40.517730636Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:40.517731386Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:40.517732053Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:40.517732803Z FROM sensors
querier-1  | 2026-05-16T17:15:40.517733511Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:40.504590511+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.013064917 permit_duration_secs=2.1333e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:40.517858511Z 2026-05-16T17:15:40.517767Z  INFO iox_query::query_log: query when="success" id=d2de66d1-3e35-4aed-a5a7-13810bf8c578 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:40.517863261Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:40.517864344Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:40.517865053Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:40.517865761Z FROM sensors
querier-1  | 2026-05-16T17:15:40.517877094Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:40.504590511+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.013064917 permit_duration_secs=2.1333e-5 execute_duration_secs=8.2333e-5 end2end_duration_secs=0.013175917 compute_duration_secs=4e-9 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T17:15:42.209807720Z 2026-05-16T17:15:42.209731Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:42.210315095Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:42.210317304Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:42.210318054Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:42.210318720Z FROM sensors
querier-1  | 2026-05-16T17:15:42.210319345Z GROUP BY region format=Csv
querier-1  | 2026-05-16T17:15:42.210319970Z 2026-05-16T17:15:42.209754Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:42.210320804Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:42.210321429Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:42.210322012Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:42.210322595Z FROM sensors
querier-1  | 2026-05-16T17:15:42.210323137Z GROUP BY region params=None
querier-1  | 2026-05-16T17:15:42.210324054Z 2026-05-16T17:15:42.209778Z  INFO iox_query::query_log: query when="received" id=55166989-b698-445b-bd9c-b3f5c59c05b7 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:42.210325387Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:42.210325970Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:42.210326554Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:42.210338637Z FROM sensors
querier-1  | 2026-05-16T17:15:42.210339554Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:42.209777054+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:15:42.220242220Z 2026-05-16T17:15:42.220149Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=1 remote=0 tail=1000 total=1001
querier-1  | 2026-05-16T17:15:42.221169845Z 2026-05-16T17:15:42.221114Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=501 max_dedup_split=100
querier-1  | 2026-05-16T17:15:42.223096970Z 2026-05-16T17:15:42.223016Z  INFO iox_query::query_log: query when="planned" id=55166989-b698-445b-bd9c-b3f5c59c05b7 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T17:15:42.223112637Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T17:15:42.223113804Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T17:15:42.223114512Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T17:15:42.223115220Z FROM sensors
querier-1  | 2026-05-16T17:15:42.223115804Z GROUP BY region query_params=Params { } issue_time=2026-05-16T17:15:42.209777054+00:00 partitions=1 parquet_files=1 deduplicated_partitions=1 deduplicated_parquet_files=1 plan_duration_secs=0.01323225 success=false running=true cancelled=false
