querier-1  | 2026-05-16T14:54:46.231447009Z 2026-05-16T14:54:46.231359Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=querier-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=0984357e-c313-4fe1-9d59-82a1fde13eba num_cpus=8
querier-1  | 2026-05-16T14:59:56.780073014Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.780073764Z FROM sensors
querier-1  | 2026-05-16T14:59:56.780074472Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.778116472+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001881292 permit_duration_secs=1.5583e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.780212264Z 2026-05-16T14:59:56.780106Z  INFO iox_query::query_log: query when="success" id=a9613c6f-5648-4937-978f-4e36f0100e14 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.780221222Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.780222264Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.780222889Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.780223639Z FROM sensors
querier-1  | 2026-05-16T14:59:56.780227389Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.778116472+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001881292 permit_duration_secs=1.5583e-5 execute_duration_secs=8.7083e-5 end2end_duration_secs=0.001988917 compute_duration_secs=4e-9 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T14:59:56.796733347Z 2026-05-16T14:59:56.796640Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.796749514Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.796750847Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.796751680Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.796752597Z FROM sensors
querier-1  | 2026-05-16T14:59:56.796753347Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:59:56.796754097Z 2026-05-16T14:59:56.796671Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.796755055Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.796755805Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.796756472Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.796757222Z FROM sensors
querier-1  | 2026-05-16T14:59:56.796757889Z GROUP BY region params=None
querier-1  | 2026-05-16T14:59:56.796758639Z 2026-05-16T14:59:56.796692Z  INFO iox_query::query_log: query when="received" id=11488593-6e1c-4ae4-bcac-1121e39b2551 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.796759930Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.796760680Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.796761347Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.796762097Z FROM sensors
querier-1  | 2026-05-16T14:59:56.796762764Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.796691889+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.797995514Z 2026-05-16T14:59:56.797936Z  INFO iox_query::query_log: query when="planned" id=11488593-6e1c-4ae4-bcac-1121e39b2551 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.798007639Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.798008722Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.798009472Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.798010139Z FROM sensors
querier-1  | 2026-05-16T14:59:56.798010805Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.796691889+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001241416 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.798013139Z 2026-05-16T14:59:56.797945Z  INFO iox_query::query_log: query when="permit" id=11488593-6e1c-4ae4-bcac-1121e39b2551 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.798014055Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.798014680Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.798015305Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.798015930Z FROM sensors
querier-1  | 2026-05-16T14:59:56.798016514Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.796691889+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001241416 permit_duration_secs=1.1709e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.798150264Z 2026-05-16T14:59:56.798084Z  INFO iox_query::query_log: query when="success" id=11488593-6e1c-4ae4-bcac-1121e39b2551 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.798152972Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.798153722Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.798154347Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.798155055Z FROM sensors
querier-1  | 2026-05-16T14:59:56.798155847Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.796691889+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001241416 permit_duration_secs=1.1709e-5 execute_duration_secs=0.000107583 end2end_duration_secs=0.001390625 compute_duration_secs=0.000115975 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T14:59:56.813369680Z 2026-05-16T14:59:56.813307Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.813377014Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.813377972Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.813383472Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.813384389Z FROM sensors
querier-1  | 2026-05-16T14:59:56.813385097Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:59:56.813385847Z 2026-05-16T14:59:56.813323Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.813386764Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.813387514Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.813388222Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.813388972Z FROM sensors
querier-1  | 2026-05-16T14:59:56.813389639Z GROUP BY region params=None
querier-1  | 2026-05-16T14:59:56.813390389Z 2026-05-16T14:59:56.813344Z  INFO iox_query::query_log: query when="received" id=34addbc6-1dc1-47c7-a286-28dcc59afb0b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.813391430Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.813392180Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.813392889Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.813393597Z FROM sensors
querier-1  | 2026-05-16T14:59:56.813394305Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.813342972+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.814667764Z 2026-05-16T14:59:56.814607Z  INFO iox_query::query_log: query when="planned" id=34addbc6-1dc1-47c7-a286-28dcc59afb0b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.814672055Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.814672930Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.814673805Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.814674597Z FROM sensors
querier-1  | 2026-05-16T14:59:56.814675305Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.813342972+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001259708 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.814676472Z 2026-05-16T14:59:56.814617Z  INFO iox_query::query_log: query when="permit" id=34addbc6-1dc1-47c7-a286-28dcc59afb0b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.814677639Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.814678472Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.814679222Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.814681472Z FROM sensors
querier-1  | 2026-05-16T14:59:56.814682097Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.813342972+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001259708 permit_duration_secs=1.3875e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.814772930Z 2026-05-16T14:59:56.814703Z  INFO iox_query::query_log: query when="success" id=34addbc6-1dc1-47c7-a286-28dcc59afb0b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.814777097Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.814777889Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.814778597Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.814779305Z FROM sensors
querier-1  | 2026-05-16T14:59:56.814780222Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.813342972+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001259708 permit_duration_secs=1.3875e-5 execute_duration_secs=8.1167e-5 end2end_duration_secs=0.001359292 compute_duration_secs=4e-9 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T14:59:56.829586014Z 2026-05-16T14:59:56.829516Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.829595097Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.829595972Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.829596597Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.829597222Z FROM sensors
querier-1  | 2026-05-16T14:59:56.829597805Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:59:56.829598430Z 2026-05-16T14:59:56.829534Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.829599222Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.829599805Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.829600389Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.829600972Z FROM sensors
querier-1  | 2026-05-16T14:59:56.829601514Z GROUP BY region params=None
querier-1  | 2026-05-16T14:59:56.829602222Z 2026-05-16T14:59:56.829555Z  INFO iox_query::query_log: query when="received" id=e5e81500-3f14-455b-8730-9491cc7ac74b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.829603472Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.829609639Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.829610347Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.829610972Z FROM sensors
querier-1  | 2026-05-16T14:59:56.829611555Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.829554055+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.830821930Z 2026-05-16T14:59:56.830762Z  INFO iox_query::query_log: query when="planned" id=e5e81500-3f14-455b-8730-9491cc7ac74b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.830831972Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.830833097Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.830833847Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.830834764Z FROM sensors
querier-1  | 2026-05-16T14:59:56.830835639Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.829554055+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001204584 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.830836680Z 2026-05-16T14:59:56.830778Z  INFO iox_query::query_log: query when="permit" id=e5e81500-3f14-455b-8730-9491cc7ac74b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.830837805Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.830838555Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.830839347Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.830840097Z FROM sensors
querier-1  | 2026-05-16T14:59:56.830840847Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.829554055+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001204584 permit_duration_secs=1.9125e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.830919097Z 2026-05-16T14:59:56.830857Z  INFO iox_query::query_log: query when="success" id=e5e81500-3f14-455b-8730-9491cc7ac74b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.830921764Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.830922472Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.830923055Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.830923639Z FROM sensors
querier-1  | 2026-05-16T14:59:56.830924889Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.829554055+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001204584 permit_duration_secs=1.9125e-5 execute_duration_secs=7.3625e-5 end2end_duration_secs=0.001302959 compute_duration_secs=3.092e-5 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T14:59:56.846310222Z 2026-05-16T14:59:56.846250Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.846322305Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.846323764Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.846324764Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.846325555Z FROM sensors
querier-1  | 2026-05-16T14:59:56.846326305Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:59:56.846327097Z 2026-05-16T14:59:56.846265Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.846329555Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.846330264Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.846330805Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.846331347Z FROM sensors
querier-1  | 2026-05-16T14:59:56.846331805Z GROUP BY region params=None
querier-1  | 2026-05-16T14:59:56.846332347Z 2026-05-16T14:59:56.846285Z  INFO iox_query::query_log: query when="received" id=e06e5ce2-16aa-41c6-8e72-03204bfcf98b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.846333180Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.846333764Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.846334222Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.846334764Z FROM sensors
querier-1  | 2026-05-16T14:59:56.846335222Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.846284472+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.847638055Z 2026-05-16T14:59:56.847563Z  INFO iox_query::query_log: query when="planned" id=e06e5ce2-16aa-41c6-8e72-03204bfcf98b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.847645805Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.847647055Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.847647847Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.847648555Z FROM sensors
querier-1  | 2026-05-16T14:59:56.847649264Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.846284472+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001275708 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.847657597Z 2026-05-16T14:59:56.847575Z  INFO iox_query::query_log: query when="permit" id=e06e5ce2-16aa-41c6-8e72-03204bfcf98b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.847660139Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.847661139Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.847662014Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.847662805Z FROM sensors
querier-1  | 2026-05-16T14:59:56.847663680Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.846284472+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001275708 permit_duration_secs=1.4167e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.847767097Z 2026-05-16T14:59:56.847700Z  INFO iox_query::query_log: query when="success" id=e06e5ce2-16aa-41c6-8e72-03204bfcf98b namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.847772139Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.847772847Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.847773430Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.847774097Z FROM sensors
querier-1  | 2026-05-16T14:59:56.847774680Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.846284472+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001275708 permit_duration_secs=1.4167e-5 execute_duration_secs=0.0001175 end2end_duration_secs=0.001414625 compute_duration_secs=1.4048e-5 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T14:59:56.862661472Z 2026-05-16T14:59:56.862596Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.862668222Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.862669139Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.862669722Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.862670389Z FROM sensors
querier-1  | 2026-05-16T14:59:56.862670930Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:59:56.862671514Z 2026-05-16T14:59:56.862610Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.862672264Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.862672889Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.862677972Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.862678639Z FROM sensors
querier-1  | 2026-05-16T14:59:56.862679264Z GROUP BY region params=None
querier-1  | 2026-05-16T14:59:56.862679847Z 2026-05-16T14:59:56.862630Z  INFO iox_query::query_log: query when="received" id=c901f7a4-1c30-450b-bdfa-15f52f5b0474 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.862680805Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.862681347Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.862681889Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.862682472Z FROM sensors
querier-1  | 2026-05-16T14:59:56.862683014Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.862629472+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.863995305Z 2026-05-16T14:59:56.863881Z  INFO iox_query::query_log: query when="planned" id=c901f7a4-1c30-450b-bdfa-15f52f5b0474 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.864002597Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.864003639Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.864004430Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.864005222Z FROM sensors
querier-1  | 2026-05-16T14:59:56.864005972Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.862629472+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001249 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:59:56.864006972Z 2026-05-16T14:59:56.863891Z  INFO iox_query::query_log: query when="permit" id=c901f7a4-1c30-450b-bdfa-15f52f5b0474 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:59:56.864008014Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:59:56.864008764Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:59:56.864009430Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:59:56.864010180Z FROM sensors
querier-1  | 2026-05-16T14:59:56.864010930Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:59:56.862629472+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.001249 permit_duration_secs=1.2917e-5 success=false running=true cancelled=false
