writer-1  | 2026-05-16T14:54:43.640364799Z 2026-05-16T14:54:43.640159Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=writer-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=9337d4f2-ae52-46b8-8a38-7f077877e800 num_cpus=8
writer-1  | 2026-05-16T14:55:11.716969756Z 2026-05-16T14:55:11.716945Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773575700000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-15/11-55/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.717357881Z 2026-05-16T14:55:11.717158Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771965480000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-24/20-38/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.717365256Z 2026-05-16T14:55:11.714268Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773419880000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-13/16-38/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.717577798Z 2026-05-16T14:55:11.717530Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773593040000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-15/16-44/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.717595548Z 2026-05-16T14:55:11.717571Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773610380000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-15/21-33/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.717616256Z 2026-05-16T14:55:11.717583Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771723080000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-22/01-18/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.717817840Z 2026-05-16T14:55:11.717795Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773627660000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-16/02-21/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.717820840Z 2026-05-16T14:55:11.717802Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770476400000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-07/15-00/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718115590Z 2026-05-16T14:55:11.718094Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772277120000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-28/11-12/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718205923Z 2026-05-16T14:55:11.718181Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773645000000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-16/07-10/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718210923Z 2026-05-16T14:55:11.718190Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775445720000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-06/03-22/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718316923Z 2026-05-16T14:55:11.718295Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771446000000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-18/20-20/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718399173Z 2026-05-16T14:55:11.718370Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771982760000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-25/01-26/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718446173Z 2026-05-16T14:55:11.718421Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770995820000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-13/15-17/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718804756Z 2026-05-16T14:55:11.718790Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773662280000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-16/11-58/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718872465Z 2026-05-16T14:55:11.718856Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-5/sensors-0/2026-02-16/15-26/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718904131Z 2026-05-16T14:55:11.718887Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773696900000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-16/21-35/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718927590Z 2026-05-16T14:55:11.718909Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771740360000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-22/06-06/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.718956673Z 2026-05-16T14:55:11.718931Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773714240000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-17/02-24/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.719006090Z 2026-05-16T14:55:11.718984Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773731580000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-17/07-13/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.719192340Z 2026-05-16T14:55:11.718800Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773679620000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-16/16-47/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.719227340Z 2026-05-16T14:55:11.719116Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773748860000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-17/12-01/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.719493548Z 2026-05-16T14:55:11.719471Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772294460000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-28/16-01/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.719515256Z 2026-05-16T14:55:11.719502Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771463340000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-19/01-09/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.719546756Z 2026-05-16T14:55:11.719523Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773766200000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-17/16-50/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.719806840Z 2026-05-16T14:55:11.719786Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775463000000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-06/08-10/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.719824465Z 2026-05-16T14:55:11.719806Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772675340000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-05/01-49/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720043381Z 2026-05-16T14:55:11.720032Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774285620000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-23/17-07/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720139798Z 2026-05-16T14:55:11.720116Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774302960000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-23/21-56/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720148173Z 2026-05-16T14:55:11.720133Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774320240000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/02-44/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720317423Z 2026-05-16T14:55:11.720285Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771013160000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-13/20-06/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720319798Z 2026-05-16T14:55:11.719797Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770493740000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-07/19-49/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720364923Z 2026-05-16T14:55:11.720345Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774337580000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/07-33/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720410465Z 2026-05-16T14:55:11.720393Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772692680000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-05/06-38/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720742340Z 2026-05-16T14:55:11.720719Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773783480000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-17/21-38/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720745381Z 2026-05-16T14:55:11.720734Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771480680000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-19/05-58/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720757548Z 2026-05-16T14:55:11.720722Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772311740000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-28/20-49/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.720890381Z 2026-05-16T14:55:11.720866Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774354860000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/12-21/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.721507465Z 2026-05-16T14:55:11.720889Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775480340000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-06/12-59/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.721585215Z 2026-05-16T14:55:11.720984Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774372200000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/17-10/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.721886298Z 2026-05-16T14:55:11.721288Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774389540000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/21-59/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.721928590Z 2026-05-16T14:55:11.721310Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774406820000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/02-47/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.721944215Z 2026-05-16T14:55:11.721354Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774424160000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/07-36/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.721988881Z 2026-05-16T14:55:11.721373Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774441440000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/12-24/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.722070381Z 2026-05-16T14:55:11.721436Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774458780000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/17-13/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.722145381Z 2026-05-16T14:55:11.722048Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772710020000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-05/11-27/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.722313173Z 2026-05-16T14:55:11.722290Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774476060000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/22-01/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.722611798Z 2026-05-16T14:55:11.722583Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772329080000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-01/01-38/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.722760173Z 2026-05-16T14:55:11.722730Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771497960000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-19/10-46/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.722775756Z 2026-05-16T14:55:11.722732Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772727300000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-05/16-15/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.722845090Z 2026-05-16T14:55:11.722827Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773800820000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-18/02-27/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.722889465Z 2026-05-16T14:55:11.722870Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770511020000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-08/00-37/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.722946173Z 2026-05-16T14:55:11.722923Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775497620000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-06/17-47/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723148923Z 2026-05-16T14:55:11.723130Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774493400000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/02-50/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723333840Z 2026-05-16T14:55:11.723307Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774510740000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/07-39/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723375131Z 2026-05-16T14:55:11.723338Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774528020000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/12-27/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723439298Z 2026-05-16T14:55:11.723415Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774545360000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/17-16/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723504423Z 2026-05-16T14:55:11.723478Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774562640000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/22-04/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723506173Z 2026-05-16T14:55:11.722775Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771030500000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-14/00-55/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723596798Z 2026-05-16T14:55:11.723576Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774579980000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/02-53/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723686881Z 2026-05-16T14:55:11.723667Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772346360000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-01/06-26/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723912631Z 2026-05-16T14:55:11.723888Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772744640000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-05/21-04/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.723971756Z 2026-05-16T14:55:11.723945Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773818160000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-18/07-16/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.724059006Z 2026-05-16T14:55:11.724044Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774597260000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/07-41/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.724246965Z 2026-05-16T14:55:11.724143Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775514960000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-06/22-36/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725329298Z 2026-05-16T14:55:11.724200Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775082120000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-01/22-22/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725336256Z 2026-05-16T14:55:11.724494Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772761920000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-06/01-52/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725337173Z 2026-05-16T14:55:11.724496Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775099400000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-02/03-10/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725338131Z 2026-05-16T14:55:11.724514Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-5/sensors-0/2026-02-06/05-20/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725342840Z 2026-05-16T14:55:11.724561Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775116740000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-02/07-59/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725343715Z 2026-05-16T14:55:11.724578Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770528360000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-08/05-26/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725344548Z 2026-05-16T14:55:11.724627Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775134020000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-02/12-47/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725345340Z 2026-05-16T14:55:11.724677Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775151360000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-02/17-36/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725346090Z 2026-05-16T14:55:11.724733Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772363700000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-01/11-15/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725347465Z 2026-05-16T14:55:11.725013Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775168700000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-02/22-25/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725348256Z 2026-05-16T14:55:11.725016Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773835440000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-18/12-04/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725349090Z 2026-05-16T14:55:11.725105Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775185980000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-03/03-13/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725349881Z 2026-05-16T14:55:11.725139Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774614600000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/12-30/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725350631Z 2026-05-16T14:55:11.725146Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775203320000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-03/08-02/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725351423Z 2026-05-16T14:55:11.725169Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775532300000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-07/03-25/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725352215Z 2026-05-16T14:55:11.725234Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771047780000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-14/05-43/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725353006Z 2026-05-16T14:55:11.725244Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772381040000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-01/16-04/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725663465Z 2026-05-16T14:55:11.725635Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772779260000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-06/06-41/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725707381Z 2026-05-16T14:55:11.725681Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774631940000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/17-19/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725764798Z 2026-05-16T14:55:11.725644Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773852780000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-18/16-53/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725768965Z 2026-05-16T14:55:11.725749Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775549580000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-07/08-13/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.725857048Z 2026-05-16T14:55:11.725836Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771065120000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-14/10-32/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.726032923Z 2026-05-16T14:55:11.726010Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772398320000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-01/20-52/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.726205840Z 2026-05-16T14:55:11.726187Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772796540000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-06/11-29/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.726319631Z 2026-05-16T14:55:11.726291Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775566920000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-07/13-02/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.726324631Z 2026-05-16T14:55:11.726311Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773870060000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-18/21-41/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.726409256Z 2026-05-16T14:55:11.726391Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771082400000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-14/15-20/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.726865215Z 2026-05-16T14:55:11.726853Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773887400000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-19/02-30/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.726948131Z 2026-05-16T14:55:11.726466Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774649220000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/22-07/0000000021.parquet
writer-1  | 2026-05-16T14:55:11.726950506Z 2026-05-16T14:55:11.725753Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775220600000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-03/12-50/0000000021.parquet
