writer-1  | 2026-05-16T18:18:37.133892717Z 2026-05-16T18:18:37.133782Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=writer-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=c228ab64-a98d-4ad3-ade6-afe2c5e9e150 num_cpus=8
writer-1  | 2026-05-16T18:19:11.321664053Z 2026-05-16T18:19:11.321637Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-04-30/12-43/0000000027.parquet
writer-1  | 2026-05-16T18:19:11.321974761Z 2026-05-16T18:19:11.321946Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-05-01/07-58/0000000027.parquet
writer-1  | 2026-05-16T18:19:11.321976678Z 2026-05-16T18:19:11.321956Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-04-30/17-32/0000000027.parquet
writer-1  | 2026-05-16T18:19:12.151162845Z 2026-05-16T18:19:12.150861Z  INFO influxdb3_wal::snapshot_tracker: snapshotting all before last wal period (using last wal period time) force_snapshot=false wal_periods_3_times_snapshot_size=false
writer-1  | 2026-05-16T18:19:12.151237011Z 2026-05-16T18:19:12.150927Z  INFO influxdb3_wal::object_store: flushing WAL buffer to object store host="writer-1" n_ops=1 min_timestamp_ns=1770315524341098445 max_timestamp_ns=1778955524341099411 wal_file_number=28
writer-1  | 2026-05-16T18:19:13.151826929Z 2026-05-16T18:19:13.151516Z  INFO influxdb3_wal::snapshot_tracker: snapshotting all before last wal period (using last wal period time) force_snapshot=false wal_periods_3_times_snapshot_size=false
writer-1  | 2026-05-16T18:19:13.151897470Z 2026-05-16T18:19:13.151596Z  INFO influxdb3_wal::object_store: flushing WAL buffer to object store host="writer-1" n_ops=1 min_timestamp_ns=1770315524341098435 max_timestamp_ns=1778955524341099406 wal_file_number=29
writer-1  | 2026-05-16T18:19:14.151594429Z 2026-05-16T18:19:14.151085Z  INFO influxdb3_wal::snapshot_tracker: snapshotting all force_snapshot=false wal_periods_3_times_snapshot_size=true
writer-1  | 2026-05-16T18:19:14.151706887Z 2026-05-16T18:19:14.151183Z  INFO influxdb3_wal::object_store: flushing WAL buffer to object store host="writer-1" n_ops=1 min_timestamp_ns=1770315524341098430 max_timestamp_ns=1778955524341099396 wal_file_number=30
writer-1  | 2026-05-16T18:19:14.175780387Z 2026-05-16T18:19:14.175656Z  INFO influxdb3_wal::object_store: snapshotting wal snapshot_details=SnapshotDetails { snapshot_sequence_number: SnapshotSequenceNumber(10), end_time_marker: 1778955540000000000, first_wal_sequence_number: WalFileSequenceNumber(28), last_wal_sequence_number: WalFileSequenceNumber(30), forced: true }
writer-1  | 2026-05-16T18:19:14.175797846Z 2026-05-16T18:19:14.175713Z  INFO influxdb3_write::write_buffer::queryable_buffer: Buffering contents and persisting snapshotted data snapshot_details=SnapshotDetails { snapshot_sequence_number: SnapshotSequenceNumber(10), end_time_marker: 1778955540000000000, first_wal_sequence_number: WalFileSequenceNumber(28), last_wal_sequence_number: WalFileSequenceNumber(30), forced: true }
writer-1  | 2026-05-16T18:19:14.190477179Z 2026-05-16T18:19:14.189898Z  INFO influxdb3_write::write_buffer::queryable_buffer: persisting 500 chunks for wal number 30
writer-1  | 2026-05-16T18:19:14.190495387Z 2026-05-16T18:19:14.189961Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770454020000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-07/08-47/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.190497346Z 2026-05-16T18:19:14.189982Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770332820000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-05/23-07/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.190498637Z 2026-05-16T18:19:14.189965Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770367440000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-06/08-44/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.190564471Z 2026-05-16T18:19:14.190460Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770471300000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-07/13-35/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.190570387Z 2026-05-16T18:19:14.190474Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770488640000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-07/18-24/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.190572096Z 2026-05-16T18:19:14.190482Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770783000000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-11/04-10/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.191174346Z 2026-05-16T18:19:14.191142Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771025400000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-13/23-30/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.191293596Z 2026-05-16T18:19:14.191171Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771042680000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-14/04-18/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.191546762Z 2026-05-16T18:19:14.191150Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770350100000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-06/03-55/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.191697262Z 2026-05-16T18:19:14.191626Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771060020000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-14/09-07/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.191699762Z 2026-05-16T18:19:14.191662Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778955480000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-16/18-18/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.191878887Z 2026-05-16T18:19:14.191750Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771077360000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-14/13-56/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.192076971Z 2026-05-16T18:19:14.192058Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770384780000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-06/13-33/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.192277137Z 2026-05-16T18:19:14.192139Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771579440000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-20/09-24/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.193165262Z 2026-05-16T18:19:14.192414Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770505980000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-07/23-13/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.193170429Z 2026-05-16T18:19:14.192512Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771596780000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-20/14-13/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.193171679Z 2026-05-16T18:19:14.192562Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1774921200000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-31/01-40/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.193172762Z 2026-05-16T18:19:14.192601Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771614120000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-20/19-02/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.193173804Z 2026-05-16T18:19:14.192739Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771631400000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-20/23-50/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.193174887Z 2026-05-16T18:19:14.192883Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771648740000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-21/04-39/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.193241471Z 2026-05-16T18:19:14.193200Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771094640000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-14/18-44/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.193305471Z 2026-05-16T18:19:14.193268Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771666020000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-21/09-27/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194824721Z 2026-05-16T18:19:14.193412Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771683360000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-21/14-16/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194828887Z 2026-05-16T18:19:14.193444Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770800280000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-11/08-58/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194830012Z 2026-05-16T18:19:14.193535Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771700640000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-21/19-04/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194831137Z 2026-05-16T18:19:14.193569Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770402060000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-06/18-21/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194837054Z 2026-05-16T18:19:14.193880Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772150820000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-27/00-07/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194838221Z 2026-05-16T18:19:14.194086Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770523260000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-08/04-01/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194839221Z 2026-05-16T18:19:14.194190Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772168160000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-27/04-56/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194840221Z 2026-05-16T18:19:14.194207Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772185500000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-27/09-45/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194841471Z 2026-05-16T18:19:14.194754Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772202780000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-27/14-33/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194842471Z 2026-05-16T18:19:14.194761Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772220120000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-27/19-22/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.194843554Z 2026-05-16T18:19:14.194782Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771111980000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-14/23-33/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.195129971Z 2026-05-16T18:19:14.194859Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771717980000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-21/23-53/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.195139554Z 2026-05-16T18:19:14.194861Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770419400000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-06/23-10/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.195381054Z 2026-05-16T18:19:14.195128Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770315480000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-05/18-18/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.195614637Z 2026-05-16T18:19:14.195536Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772237400000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-28/00-10/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.195648179Z 2026-05-16T18:19:14.195625Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772635680000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-04/14-48/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.196029054Z 2026-05-16T18:19:14.195779Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772670300000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-05/00-25/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.196031596Z 2026-05-16T18:19:14.196020Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772652960000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-04/19-36/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.196222471Z 2026-05-16T18:19:14.196150Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770540600000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-08/08-50/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.196224096Z 2026-05-16T18:19:14.196166Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1774903860000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-30/20-51/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.196287387Z 2026-05-16T18:19:14.196256Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771735320000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-22/04-42/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197471971Z 2026-05-16T18:19:14.196292Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771129260000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-15/04-21/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197477012Z 2026-05-16T18:19:14.196395Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773016560000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-09/00-36/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197478137Z 2026-05-16T18:19:14.196634Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770436680000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-07/03-58/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197479137Z 2026-05-16T18:19:14.196846Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772254740000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-28/04-59/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197480096Z 2026-05-16T18:19:14.196925Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1774938480000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-31/06-28/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197481137Z 2026-05-16T18:19:14.196931Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773033900000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-09/05-25/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197482137Z 2026-05-16T18:19:14.197005Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772687580000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-05/05-13/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197483096Z 2026-05-16T18:19:14.197068Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773051180000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-09/10-13/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197484179Z 2026-05-16T18:19:14.197133Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773068520000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-09/15-02/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197485137Z 2026-05-16T18:19:14.197217Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773085860000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-09/19-51/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197491096Z 2026-05-16T18:19:14.197472Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773103140000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-10/00-39/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197583096Z 2026-05-16T18:19:14.197566Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771146600000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-15/09-10/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197969596Z 2026-05-16T18:19:14.197777Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770817620000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-11/13-47/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.197973012Z 2026-05-16T18:19:14.197849Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771752600000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-22/09-30/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.198151971Z 2026-05-16T18:19:14.198085Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772272020000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-28/09-47/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.198153346Z 2026-05-16T18:19:14.198090Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773120480000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-10/05-28/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.198302846Z 2026-05-16T18:19:14.198190Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773137760000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-10/10-16/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.198394762Z 2026-05-16T18:19:14.198366Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773155100000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-10/15-05/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.198480346Z 2026-05-16T18:19:14.198455Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773172380000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-10/19-53/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.198568846Z 2026-05-16T18:19:14.198549Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773189720000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-11/00-42/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.198740637Z 2026-05-16T18:19:14.198710Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773207060000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-11/05-31/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.198819929Z 2026-05-16T18:19:14.198802Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771163940000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-15/13-59/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.198900887Z 2026-05-16T18:19:14.198874Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772704920000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-05/10-02/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.199167179Z 2026-05-16T18:19:14.199088Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770834960000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-11/18-36/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.199211929Z 2026-05-16T18:19:14.199190Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771769940000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-22/14-19/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.199396221Z 2026-05-16T18:19:14.199319Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772289360000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-28/14-36/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200116721Z 2026-05-16T18:19:14.198880Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773224340000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-11/10-19/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200123512Z 2026-05-16T18:19:14.199591Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773553320000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-15/05-42/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200124637Z 2026-05-16T18:19:14.199747Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773570660000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-15/10-31/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200125596Z 2026-05-16T18:19:14.199775Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770557880000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-08/13-38/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200126596Z 2026-05-16T18:19:14.199855Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773587940000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-15/15-19/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200127762Z 2026-05-16T18:19:14.199939Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773605280000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-15/20-08/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200128679Z 2026-05-16T18:19:14.199941Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773622560000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-16/00-56/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200368179Z 2026-05-16T18:19:14.200224Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773639900000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-16/05-45/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200443971Z 2026-05-16T18:19:14.200420Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773657240000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-16/10-34/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200583429Z 2026-05-16T18:19:14.200563Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1772306700000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-28/19-25/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200587471Z 2026-05-16T18:19:14.200576Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770852240000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-11/23-24/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200700637Z 2026-05-16T18:19:14.200678Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1771181220000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-15/18-47/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.200977804Z 2026-05-16T18:19:14.200816Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773241680000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-11/15-08/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.201060429Z 2026-05-16T18:19:14.201016Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1770575220000000000 to file writer-1/dbs/bench-1/sensors-0/2026-02-08/18-27/0000000030.parquet
writer-1  | 2026-05-16T18:19:14.201268721Z 2026-05-16T18:19:14.201176Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1773674520000000000 to file writer-1/dbs/bench-1/sensors-0/2026-03-16/15-22/0000000030.parquet
