querier-1  | 2026-05-16T18:18:39.713603427Z 2026-05-16T18:18:39.713520Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=querier-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=94886503-a01b-4986-964f-3fe4021d1519 num_cpus=8
querier-1  | 2026-05-16T18:21:56.229518212Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.229518837Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.229519421Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.229525587Z FROM sensors
querier-1  | 2026-05-16T18:21:56.229526212Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.229526837Z GROUP BY region params=None
querier-1  | 2026-05-16T18:21:56.229591837Z 2026-05-16T18:21:56.229494Z  INFO iox_query::query_log: query when="received" id=ba16341a-c432-4430-acd4-647cdd8781c1 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.229594046Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.229594921Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.229595712Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.229596421Z FROM sensors
querier-1  | 2026-05-16T18:21:56.229597129Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.229597879Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.229493296+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:21:56.232859962Z 2026-05-16T18:21:56.232801Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=560 remote=1 remote_reachable=true tail=0 total=561
querier-1  | 2026-05-16T18:21:56.247209212Z 2026-05-16T18:21:56.247147Z  INFO iox_query::query_log: query when="planned" id=ba16341a-c432-4430-acd4-647cdd8781c1 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.247216171Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.247217171Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.247217962Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.247218712Z FROM sensors
querier-1  | 2026-05-16T18:21:56.247219379Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.247220296Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.229493296+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.017525875 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:21:56.247221379Z 2026-05-16T18:21:56.247165Z  INFO iox_query::query_log: query when="permit" id=ba16341a-c432-4430-acd4-647cdd8781c1 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.247222587Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.247223337Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.247224087Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.247224879Z FROM sensors
querier-1  | 2026-05-16T18:21:56.247226879Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.247227629Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.229493296+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.017525875 permit_duration_secs=0.000146041 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:21:56.247334754Z 2026-05-16T18:21:56.247266Z  INFO iox_query::query_log: query when="success" id=ba16341a-c432-4430-acd4-647cdd8781c1 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.247347879Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.247349587Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.247350504Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.247351296Z FROM sensors
querier-1  | 2026-05-16T18:21:56.247352087Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.247353171Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.229493296+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.017525875 permit_duration_secs=0.000146041 execute_duration_secs=8.4917e-5 end2end_duration_secs=0.017772 compute_duration_secs=4e-9 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T18:21:56.313811129Z 2026-05-16T18:21:56.313747Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.313819296Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.313820337Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.313821046Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.313821629Z FROM sensors
querier-1  | 2026-05-16T18:21:56.313822212Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.313822879Z GROUP BY region format=Csv
querier-1  | 2026-05-16T18:21:56.313823504Z 2026-05-16T18:21:56.313766Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.313824254Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.313824837Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.313825421Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.313826004Z FROM sensors
querier-1  | 2026-05-16T18:21:56.313826504Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.313827087Z GROUP BY region params=None
querier-1  | 2026-05-16T18:21:56.313901837Z 2026-05-16T18:21:56.313787Z  INFO iox_query::query_log: query when="received" id=92c3c07b-4a7a-4b82-99d4-e3a9c9ca4e02 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.313904046Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.313904837Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.313905421Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.313911254Z FROM sensors
querier-1  | 2026-05-16T18:21:56.313911837Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.313912462Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.313786504+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:21:56.317039629Z 2026-05-16T18:21:56.316976Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=560 remote=1 remote_reachable=true tail=0 total=561
querier-1  | 2026-05-16T18:21:56.331143921Z 2026-05-16T18:21:56.331075Z  INFO iox_query::query_log: query when="planned" id=92c3c07b-4a7a-4b82-99d4-e3a9c9ca4e02 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.331153962Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.331155087Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.331156046Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.331156796Z FROM sensors
querier-1  | 2026-05-16T18:21:56.331157587Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.331158546Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.313786504+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.017170458 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:21:56.331159629Z 2026-05-16T18:21:56.331089Z  INFO iox_query::query_log: query when="permit" id=92c3c07b-4a7a-4b82-99d4-e3a9c9ca4e02 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.331160796Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.331161587Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.331162254Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.331162962Z FROM sensors
querier-1  | 2026-05-16T18:21:56.331163629Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.331164379Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.313786504+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.017170458 permit_duration_secs=0.000132584 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:21:56.331238212Z 2026-05-16T18:21:56.331191Z  INFO iox_query::query_log: query when="success" id=92c3c07b-4a7a-4b82-99d4-e3a9c9ca4e02 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.331239879Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.331240546Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.331241129Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.331241671Z FROM sensors
querier-1  | 2026-05-16T18:21:56.331242212Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.331248962Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.313786504+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.017170458 permit_duration_secs=0.000132584 execute_duration_secs=8.325e-5 end2end_duration_secs=0.017404458 compute_duration_secs=1.8503e-5 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T18:21:56.378259879Z 2026-05-16T18:21:56.378197Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.378268837Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.378269962Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.378270796Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.378271504Z FROM sensors
querier-1  | 2026-05-16T18:21:56.378272254Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.378273171Z GROUP BY region format=Csv
querier-1  | 2026-05-16T18:21:56.378273879Z 2026-05-16T18:21:56.378216Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.378274796Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.378275587Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.378276296Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.378276921Z FROM sensors
querier-1  | 2026-05-16T18:21:56.378277546Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.378278254Z GROUP BY region params=None
querier-1  | 2026-05-16T18:21:56.378279087Z 2026-05-16T18:21:56.378237Z  INFO iox_query::query_log: query when="received" id=c3644dc4-0a00-4f70-9271-6fcaa00d9625 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.378280337Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.378281004Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.378281671Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.378282254Z FROM sensors
querier-1  | 2026-05-16T18:21:56.378282879Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.378283587Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.378236379+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:21:56.381532546Z 2026-05-16T18:21:56.381466Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=560 remote=1 remote_reachable=true tail=0 total=561
querier-1  | 2026-05-16T18:21:56.395847004Z 2026-05-16T18:21:56.395785Z  INFO iox_query::query_log: query when="planned" id=c3644dc4-0a00-4f70-9271-6fcaa00d9625 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.395872129Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.395873921Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.395874837Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.395875629Z FROM sensors
querier-1  | 2026-05-16T18:21:56.395876379Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.395877379Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.378236379+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.017419125 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:21:56.395878462Z 2026-05-16T18:21:56.395798Z  INFO iox_query::query_log: query when="permit" id=c3644dc4-0a00-4f70-9271-6fcaa00d9625 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.395879712Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.395880504Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.395881254Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.395881921Z FROM sensors
querier-1  | 2026-05-16T18:21:56.395882587Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.395883379Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.378236379+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.017419125 permit_duration_secs=0.000142125 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:21:56.396254629Z 2026-05-16T18:21:56.395918Z  INFO iox_query::query_log: query when="success" id=c3644dc4-0a00-4f70-9271-6fcaa00d9625 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 1-week recent window — exercises the gen1-heavy tail. Most recent data
querier-1  | 2026-05-16T18:21:56.396262546Z -- still sits in many small gen1 files; compaction should already be
querier-1  | 2026-05-16T18:21:56.396263796Z -- promoting older portions of this window to gen2/3.
querier-1  | 2026-05-16T18:21:56.396264587Z SELECT region, AVG(temp), COUNT(*)
querier-1  | 2026-05-16T18:21:56.396265212Z FROM sensors
querier-1  | 2026-05-16T18:21:56.396265837Z WHERE time > now() - INTERVAL '1 week'
querier-1  | 2026-05-16T18:21:56.396266671Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:21:56.378236379+00:00 partitions=35 parquet_files=560 deduplicated_partitions=35 deduplicated_parquet_files=560 plan_duration_secs=0.017419125 permit_duration_secs=0.000142125 execute_duration_secs=9.8667e-5 end2end_duration_secs=0.017681875 compute_duration_secs=5.6756e-5 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T18:21:58.276866213Z 2026-05-16T18:21:58.276783Z  INFO influxdb3_write::inventory_poller: inventory poller advanced catalog before_seq=5 after_seq=10
querier-1  | 2026-05-16T18:23:16.837512805Z 2026-05-16T18:23:16.837437Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.837530805Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.837532472Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.837533389Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.837534222Z FROM sensors
querier-1  | 2026-05-16T18:23:16.837534889Z GROUP BY region format=Csv
querier-1  | 2026-05-16T18:23:16.837535555Z 2026-05-16T18:23:16.837455Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.837536555Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.837537264Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.837537805Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.837538430Z FROM sensors
querier-1  | 2026-05-16T18:23:16.837539014Z GROUP BY region params=None
querier-1  | 2026-05-16T18:23:16.837540597Z 2026-05-16T18:23:16.837489Z  INFO iox_query::query_log: query when="received" id=cff8e895-d1a6-420f-a052-437b8dc30017 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.837541597Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.837542222Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.837542847Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.837543472Z FROM sensors
querier-1  | 2026-05-16T18:23:16.837544014Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:23:16.837488305+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:16.844849347Z 2026-05-16T18:23:16.844769Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=1 remote=1 remote_reachable=true tail=0 total=2
querier-1  | 2026-05-16T18:23:16.845587764Z 2026-05-16T18:23:16.845517Z  INFO iox_query::query_log: query when="planned" id=cff8e895-d1a6-420f-a052-437b8dc30017 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.845594264Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.845595264Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.845596014Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.845596639Z FROM sensors
querier-1  | 2026-05-16T18:23:16.845597264Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:23:16.837488305+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.008023084 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:16.845603222Z 2026-05-16T18:23:16.845533Z  INFO iox_query::query_log: query when="permit" id=cff8e895-d1a6-420f-a052-437b8dc30017 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.845604389Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.845605222Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.845605930Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.845606805Z FROM sensors
querier-1  | 2026-05-16T18:23:16.845607555Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:23:16.837488305+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.008023084 permit_duration_secs=2.1708e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:16.845824555Z 2026-05-16T18:23:16.845685Z  INFO iox_query::query_log: query when="success" id=cff8e895-d1a6-420f-a052-437b8dc30017 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.845833805Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.845835097Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.845836055Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.845836889Z FROM sensors
querier-1  | 2026-05-16T18:23:16.845839889Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:23:16.837488305+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.008023084 permit_duration_secs=2.1708e-5 execute_duration_secs=0.000132417 end2end_duration_secs=0.008195 compute_duration_secs=3.9421e-5 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T18:23:16.864440639Z 2026-05-16T18:23:16.864345Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.864461180Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.864462972Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.864463889Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.864464722Z FROM sensors
querier-1  | 2026-05-16T18:23:16.864465430Z GROUP BY region format=Csv
querier-1  | 2026-05-16T18:23:16.864466222Z 2026-05-16T18:23:16.864365Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.864467264Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.864468014Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.864468764Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.864477180Z FROM sensors
querier-1  | 2026-05-16T18:23:16.864478055Z GROUP BY region params=None
querier-1  | 2026-05-16T18:23:16.864479014Z 2026-05-16T18:23:16.864391Z  INFO iox_query::query_log: query when="received" id=0399006a-fa4f-48f5-99d5-b37fbaca361c namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.864480264Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.864480972Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.864481764Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.864482514Z FROM sensors
querier-1  | 2026-05-16T18:23:16.864483180Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:23:16.864389847+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:16.870326389Z 2026-05-16T18:23:16.870215Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=1 remote=1 remote_reachable=true tail=0 total=2
querier-1  | 2026-05-16T18:23:16.870986972Z 2026-05-16T18:23:16.870922Z  INFO iox_query::query_log: query when="planned" id=0399006a-fa4f-48f5-99d5-b37fbaca361c namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.870993639Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.870994639Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.870995347Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.870995972Z FROM sensors
querier-1  | 2026-05-16T18:23:16.870996555Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:23:16.864389847+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.006525 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:16.870997347Z 2026-05-16T18:23:16.870939Z  INFO iox_query::query_log: query when="permit" id=0399006a-fa4f-48f5-99d5-b37fbaca361c namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.870998264Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.870998889Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T18:23:16.870999472Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T18:23:16.871000055Z FROM sensors
querier-1  | 2026-05-16T18:23:16.871000639Z GROUP BY region query_params=Params { } issue_time=2026-05-16T18:23:16.864389847+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.006525 permit_duration_secs=2.4292e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:16.871089722Z 2026-05-16T18:23:16.871047Z  INFO iox_query::query_log: query when="success" id=0399006a-fa4f-48f5-99d5-b37fbaca361c namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T18:23:16.871096222Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T18:23:16.871096930Z -- many small gen1 files = many small reads.
